record_file	referenced_path	status	note
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_DIRECTED_PARTITION_VARIABLE_ALLOCATIONS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_EXECUTION_CONTRACT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_EXECUTION_REPORT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_INDEPENDENT_AUDIT_CHECKS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_INDEPENDENT_AUDIT_RESULT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_LIKELIHOOD_MEMBERSHIP.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_ORIGINAL_ROOT_INVENTORY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_PARTITION_CATALOG.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_PREFLIGHT_RESULT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_PREFLIGHT_TEST_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_RAW_IMPLEMENTATION_DIAGNOSTICS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_RELEASE_ENDPOINT_CONTRACT_CHECKS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_SELECTED_MEMBER_PROVENANCE.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_SELECTION_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_SEMANTIC_DATA_FAMILY_MEMBERSHIP.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_SOURCE_ADEQUACY_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/HTS65_SOURCE_FREEZE.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/MANIFEST.json	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/README_RUN.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW/SHA256SUMS.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW.zip	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS65_RESULTS_FOR_REVIEW.zip.sha256	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/CANONICAL_STATE_THROUGH_HTS65.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS65_CANONICALIZATION_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_AUDIT_STDERR.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_AUDIT_STDOUT.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_CLASSIFICATION.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_CONDITIONAL_DISTANCE_CONSISTENCY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_CROSS_STAGE_KEY_AUDIT.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_EXECUTION_CONTRACT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_EXECUTION_REPORT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_FIXED_BLOCK_CONSISTENCY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_INDEPENDENT_AUDIT_CHECKS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_INDEPENDENT_AUDIT_RESULT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_INVARIANT_HIERARCHY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_PREFLIGHT_RESULT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_PREFLIGHT_TEST_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_PRIMARY_SYNTHESIS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_SELECTION_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_SOURCE_ADEQUACY_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/HTS66_SOURCE_FREEZE.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/MANIFEST.json	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW/README_RUN.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW.zip	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS66_RESULTS_FOR_REVIEW.zip.sha256	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/CANONICAL_STATE_THROUGH_HTS66.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS66_CANONICALIZATION_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_AUDIT_STDERR.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_AUDIT_STDOUT.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_BURNIN_SENSITIVITY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_CACHE_ROOT_SELECTION.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_CHAIN_SUPPORT.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_CLASSIFICATION.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_DIRECTED_BASELINE_COMPARISON.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_ENDPOINT_6D_SUMMARY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_EXECUTION_CONTRACT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_EXECUTION_REPORT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_INDEPENDENT_AUDIT_CHECKS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_INDEPENDENT_AUDIT_RESULT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_LOO_STABILITY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_PREFLIGHT_RESULT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_PREFLIGHT_TEST_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_RELEASE_ENDPOINT_CONTRACT_CHECKS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_SELECTED_MEMBER_PROVENANCE.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_SELECTION_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_SOURCE_ADEQUACY_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_SOURCE_FREEZE.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_SYMMETRIC_METRIC_RESULTS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/HTS67_SYMMETRIC_POOLING_SENSITIVITY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/MANIFEST.json	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/README_RUN.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW/SHA256SUMS.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW.zip	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/E002_SHA256SUMS.txt	HTS67_RESULTS_FOR_REVIEW.zip.sha256	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/E002_CLASSIFICATION.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/E002_ENVIRONMENT.json	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/E002_FRESH_OUTPUT_COMPARISON.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/E002_FRESH_STAGE_COMPARISON.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/E002_INPUT_VERIFICATION.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/E002_SHA256SUMS.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/E002_STAGE_CLASSIFICATION_VERIFICATION.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/E002_STAGE_STATUS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/HTS67_HISTORICAL_VS_FRESH_COMPARISON.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/OFFICIAL_ARCHIVE_ACQUISITION.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/official_fetch_records/phase2c_network_execution/evidence/PHASE2C_EVIDENCE_SHA256SUMS.txt	/home/kei/h0_phase2c_official_fetch_20260728T122933Z/evidence/OFFICIAL_HTTP_HEADERS/FIXED_RANGE_0_0_HEADERS.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
